id,text,word_count
22,"of motion increases, the base of support decreases and/or the pressure on the lumbar spine increases. Page 34 / 215 ®Copyright Material Contemporary Pilates REGULAR PILATES BREATH Pilates exercises are always performed in synergy with the breath. The harmonious synchronicity of breath a nd movement requires practice, patience and awareness. Intensity Rhythm PILATES PE CUSSION BREATH Intensity Rhythm Aims POSITIVE INFLUENCE ON BODY & MOVEMENT  Oxygenated blood is transported to the working muscles.  Waste products are eliminated.  Axial elongation and balanced spinal alignment is promoted.  The ribs and facet joints are mobilized.  Dynamic stabili ty and scapula gliding is promoted.  Dynamic stabi lity of the spine and pelvis is promoted.  Initiates and guides movement.  Movement quality i s optimized.  Endurance is improved.  Strength, length and relaxation is promoted.  Physical tonus balance is promoted.  Organ health is promoted. POSITIVE EMOTIONAL INFLUENCE  Brings awareness to the unity of body and mind.  Improves energy flow, vitalizes the body and promotes relaxation.  Improves mental clarity and decision -making ability.  Improves self -awareness.  Intensifies sensory perceptions and feelings. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 35 / 215 CENTRING The centre is another essential element of the Pilates method. It encompasses the deep abdom inal musculature, stabilizing muscles of the spine, the prime respiratory muscle and the diaphragms of the pelvi s. If an exercise is correctly executed then the breath initiates the activation of the c entre, which dynamically stabilizes the lumbar - pelvic r egion. The centre positively influences and supports the natural elongation of the spine, supports the optimal placement of the internal organs and allows freedom of movement for the extremities and the spine. A functional c entre is the basis for all Pilates exercises. THE CENTRE & THE CORE THE CENTRE – Active Process (Central Core )     THE CORE – Locality (Core) The tonic musculature surrounding the spine . DYNAMIC STABILITY It’s important to understand that the lumbar -pelvic stability provided by the centre is dynamic, therefore not rigid, but adaptable. Dynamic stability doesn’t mean the pelvis and spine are moving, the dynamic is within, it’s micro - movement. From the outsid e the lumbar -pelvic region is stable, however, the musculature and joints are still adequately adaptable. A dynamically stabilized body is resilient. For ease of reading I will keep using the term ‘lumbar -pelvic stability’, instead of ‘dynamic lumbar -pelvic stability’. THE PILATES CENTRE Process Core Stability Core Strength www.revolutionhealth.com copyright protected image Page 36 / 215 ®Copyright Material Contemporary Pilates MUSCLES OF THE CENTRE DIAPHRAGM The d iaphragm is the primary respiratory muscle . Das Muskelbuch, K.- P. Valerius et al Function The diaphragm is the most important muscle for inspiration . It contracts during inhalation and relaxes during exhalation. Adequate diaphragmatic breathing is a key to optimal health and physical functionality.",486
23,"THE CENTRE DIAPHRAGM The d iaphragm is the primary respiratory muscle . Das Muskelbuch, K.- P. Valerius et al Function The diaphragm is the most important muscle for inspiration . It contracts during inhalation and relaxes during exhalation. Adequate diaphragmatic breathing is a key to optimal health and physical functionality. PELVIC FLOOR The pelvic floor is a network of muscles and fasci a, which dynamically stabilizes the pelvis from within. It also supports and positions the internal organs above . Das Muskelbuch, K.- P. Valerius et alFunctions  Contraction .  Relaxation.  Reflexive resistance. Supports and positions internal organs. Ensures continence. Supports axial elongation. Promotes lumbar- pelvic stability. Promotes healthy energy flow . TRANSVERSUS ABDOMINIS Transversus abdominis is the deepest of the abdominal muscles and an effe ctive stabilizer. Das Muskelbuch, K.- P. Valerius et al Functions Increases intraabdominal pressure ( the pressure within the abdominal cavity). Depresses the abdominal wall. Stabilizes the lumber -pelvic region. Works on a reflex basis and can also be engaged voluntarily . It can have an expiratory function through the narrowing of the ribs . copyright protected image copyright protected image copyright protected image PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 37 / 215 MULTIFIDI The Multifidus muscles are relatively short, deep muscles that run a long the entire length of the spine and contribute largely to segmental spinal stability . Das Muskelbuch, K.- P. Valerius et alFunction s Segmental spinal stability. Extension of the spine (bilateral). Ipsilateral lateral flexion of the spine (unilateral). Weak contralateral spinal rotation (unilateral). Supports the dynamic stability of the sacroiliac joints and alignment of the sacrum . INITIATION In Pilates every exercise is initiated by the activation of the centre. Activation of the core muscles of this region provides the optimal basis for movement integration and efficiency. VISUALISATION – THE t Picture a t turned upside down. The t represents interplay or diffe rence if you will, between abdominal muscles. The horizontal line running from ASIS (Anterior Superior Iliac Spine) to ASIS represents Transversus abdominis and the horizontal line running from the pubic bone up to the sternum represents Rectus abdominis. It’s a great and easy to understand image that can help your participants understand the difference between core stability and core strength, as well as what it means to maintain a neutral lumbar -pelvic alignment. ENERGY Pelvic floor is the source for both Chi and Kundalini energy, and the c entre the place of many mystical hypotheses, myths and stories. copyright protected image Page 38 / 215 ®Copyright Material Contemporary Pilates CLEAR INTENTION “Contrology is designed to give you suppleness, natural grace and skill that will be unmist akably refl ected in all you do.“ J. Pilates Alike in life, in Pilates it’s the journey not the destination that matters most. But to know what path to take you need to know the destination (or at least the general direction of it).",486
24,"and skill that will be unmist akably refl ected in all you do.“ J. Pilates Alike in life, in Pilates it’s the journey not the destination that matters most. But to know what path to take you need to know the destination (or at least the general direction of it). Only when the aims and benefits of the exercises are understood and embodied to a certain degree, can they be practiced and taught with clear intention and therefore greatest effectiveness . Clear Intention Requires the F ollowing  A clear understanding of exercise aims and benefits.  A clear understanding of exercise aims and benefits within the whole system.  Embodiment of the exercises. Although this might be necessary in the beginning, mimicking the exercises in Contemporary Pilates is not enough. It requires time, patience, on -going c uriosity and practice to experience the full potential of the magnificent training method. It’s worth the time and energy! CONTROL & PRESICION „Ideally, our muscles should obey our will. Reasonably, our will should not be determined by the reflex actions of your muscles. “J. Pilates Joseph Pilates believed mind over matter, in other words that our body should obey our will and not our mood (or the mood of someone else). In Contemporary Pilates Control Encompasses the Following  Intramuscular coordination and control describes the interplay of nervous and muscular system within a specific movement pattern.  Intermuscular coordination and control describes the improved muscular interplay (stabilizers, agonists, antagonists and synergists) within a specific mov ement pattern, which main aim is to refine movement coordination. The desirable, smooth and graceful movements we want to achieve with Pilates require both intramuscular and intermuscular coordination and control. Furthermore we pay the same attention to isometric, concentric and eccentric muscle work, as well as the way an exercise is initiated, executed and concluded. Contracting, maintaining contraction, conscious gradual release and complete relaxation are equally importan t. The Pilates method is working from the inside out. Each movement has specific aims and together the exercises have specific functions for the training as a whole. With control and precision weak muscles are strengthened and tense muscles are relaxed. Pay attention to the finer details of an exercise, only then can you get the best results from it. It is irrelevant how often a movement is repeated, what counts is the quality it is performed with. Optimized movement patterns will become automatic with prac tice and awareness, which contributes greatly to the quality of the training as well as daily life. Quality always comes before quantity! PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 39 / 215 FLOW „Correctly executed and mastered to the point of subconscious reaction, these exercises will reflect grace and balance in your routine activities. “ J. Pilates There is seamless flow in the smoothly coordinated movements of the Pilates method, improving body awareness, proprioception and coordination at the same time.",486
25,"/ 215 FLOW „Correctly executed and mastered to the point of subconscious reaction, these exercises will reflect grace and balance in your routine activities. “ J. Pilates There is seamless flow in the smoothly coordinated movements of the Pilates method, improving body awareness, proprioception and coordination at the same time. In this training there are no abrupt or hard motions, because it would contradict what you want to achieve with Pilates. The exercises are comprised of steady, rhythmical movements that have neither beginning nor end. Flow Relates to the Following Aspects  Integration flow , the most inner aspect of flow, refers to our ability to receive internal and external information, process it in the brain and express it through movement.  Intramuscular and intermuscular coordination referring to the smooth working of our neural and muscular systems, a synergy permitting seamless, refined and clearly coordinated movement patterns.  Sequencing and choreography are the most outer aspects of flow. Execution can be as simple as putting exercises for the whole body in a logical order or it can be an artful, interconnected functional training where each exercise serves multiple purposes in relation to the structure of the whole lesson. DIFFERENTIATION „Each muscle may cooperatively and loyally aid in the uniform development of all our muscles. “ J. Pilates The body operates as an integrated system in which each structure with its unique characteristics plays an important part. In Pilates Essentials we primarily focus on the balance of the muscular system. To achieve the desired equilibrium we need to recognize imbala nces and then work towards a more beneficial balance by learning to differentiate movement. Differentiated movement has nothing to do with isolation, quite the contrary. Differentiation means getting to know your body and sensing what part moves when, how and in synergy with what. It is important to thoroughly understand the principle of differentiation before moving on to more advanced exercises. Most people work too hard when they start with Pilates. This causes unnecessary tension in body parts that shou ld be relaxed, which leads to early fatigue and inhibition of target muscles. Each exercise focuses strength - wise on specific muscles or muscle groups, while others are stretched or remain relaxed. When differentiation is embodied, t he body works like a world -class orchestra with various instrument s playing at different times, pitches, rhythms and audibility. Page 40 / 215 ®Copyright Material Contemporary Pilates CONTINUITY „Patience and persistence are vital in the ultimate successful accomplishment of any worthwhile endeavour.” J. Pilates Pilates is an art and a craft, and like any other craft that requires continuous practice and dedication for mastery. Four Learning Stages When we learn something new we run (sometimes crawl) through four learning stages.  Subconscious incompetence.  Conscious incompetenc e.  Conscious competence.  Subconscious competence. Fifth Learning Stage The fifth stage is the teacher stage.  Reflective competence – conscious competence of the subconscious.",489
26,"for mastery. Four Learning Stages When we learn something new we run (sometimes crawl) through four learning stages.  Subconscious incompetence.  Conscious incompetenc e.  Conscious competence.  Subconscious competence. Fifth Learning Stage The fifth stage is the teacher stage.  Reflective competence – conscious competence of the subconscious. At this stage a skill has been competently embodied and can therefore be executed with minimal effort and maximum efficiency and quality. At the same time details and intricacies can be communicated in an appropriate language. With dedicat ion and continuous practice we pass thro ugh these stages all the while facilitating a rich and multifaceted movement life that benefits our whole being! Tip: Remind your regular participants every now and then to approach their Pilates practice with new awareness and a fresh mind, so they discover something new in each ‘known’ exercise. Some regulars tend to switch to ‘auto pilot’, which not only leads to a ‘training plateau’, but may keep them stuck in habitual patterns that don’t serve them anymore; or maybe have never served their wellbeing in the first place. The result is worth the investment! INTEGRATION “Practice your exercises diligently with the fixed and unalterable determination that you will permit nothing else to sway you from keeping faith with yourself. “ J. Pilates The Pilates method trains the body as a whole. Each muscle is activated and int egrated, strengthened, lengthened and released promoting balance and physical wellbeing. The practice itself requires presence and self-awareness , something many of us ‘forget’ in our busy, outward focused lives. Breathing is another key component of the method that little by little, like a steady drop that carves a stone, invigorates all of what we are. Another important goal of the Contemporary Pilates method is joy of movement and appreciation for our own body and who we are. Life quality improves with quality of the training and vice versa – it just works! PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 41 / 215 THE MECHANICAL PILATES PRINCIPLES BREATH Breathing influences our whole be ing: movement, posture, sensation and thinking. Movement, posture, sensation and thinking influences the way we breathe.  Posterolateral costal breathing.  Essential for the activation of core stabilising muscles.  Essential for maintaining dynamic stability .  Essential for optimal shoulder organization, a balanced neck and head.  Supports optimal joint alignment.  Improves movement efficiency.  Supports and enhances exercise benefits. o Dynamic stability. o Strength. o Relaxation. o Flexibility . o Mobility. o Axial elongation. o Segmental spinal movement. o Organ health .  Improves circulation.  Cleanses the body.  Supports the immun e system. CENTRING  Isolation . o In synergy with the breath the muscles of the centre (Transversus abdominis, Multifidi, pelvic floor and diaphragm) are engaged and dynamically stabilize the lumber -pelvic area.  Integration . o Following active stabilization spinal and/or extremity movement is integrated.  Synergists.",488
27,"the immun e system. CENTRING  Isolation . o In synergy with the breath the muscles of the centre (Transversus abdominis, Multifidi, pelvic floor and diaphragm) are engaged and dynamically stabilize the lumber -pelvic area.  Integration . o Following active stabilization spinal and/or extremity movement is integrated.  Synergists. o Under increased load, the internal and external Obliques, Rectus abdominis and Quadratus lumborum provide extra lumbar- pelvic stability and support.  The centre has the following roles: o Maintenance of lumbar -pelvic stability. o Segmental spinal stability. o Depression of the abdominal w all. o Maintaining intraabdominal pressure. Page 42 / 215 ®Copyright Material Contemporary Pilates SEGMENTAL STABILIZATION The term segmental stabilization refers to the movement control between joint surfaces. Often the joint structure itself is not enough to provide adequate stability, therefore a joint relies on muscular and soft tissue support to maintain functionality and longevity. The short, deep local muscles closest to the joint are the most effective stabilizers preventing unwanted or excessive movement, while allowing primary movement without restrict ion. Looking at it like this, we can say that the local, stabilizing muscles act like an additional joint capsule that is linking bones dynamically. With their intrinsic qualities they respond immediately to impacting forces preventing unwanted movement. U nlike the stability provided by the bony joint capsule, muscular stability is adaptable and ideally matches physical requirements. Increased muscular activity increases tone and therefore the degree of stability. However, the degree of activity in core stabilizing muscles usually doesn’t exceed 25% - 30%, which leads to the conclusion that segmental stabilisation is regulating muscular tone rather than generating maximal muscular activity. Core stabilizing muscles often cannot initiate actual motion, but th ey can provide up to 80% of functional stability. It’s important to note that stabilizers ideally work on a reflex basis, in other words they engage involuntarily at the right time. As we know, this is not always the case and Pilates is a wonderful way to retrain these natural responses. We are basically making a subconscious process conscious to optimize functionality so eventually the system becomes adequately responsive again without our voluntary ‘interference’ called core stability training.  Activate c ore stabilizing muscles first (isolation).  Integrate movement (integration).  Segmental stabilization is a prerequisite for disassociation , therefore differentiated extremity movement.  As much as necessary, as little as possible! DISASSOCIATION  Disassociati on refers to joint movement.  Primary movement occurs without unwanted secondary movement.  Disassociation is an essential ingredient for improving core stability and core strength.  Disassociation requires balance between agonists and antagonists. AXIAL ELONGATION & ARTICULATION OF THE SPINE  Axial elongation refers to the spine.  Axial elongation unloads the intervertebral discs as well as the surrounding soft tissue structure such as muscles and fascia.  Axial elongation supports an optimal pelvic alignment and shoulder organisation, therefore biomechanical efficiency of the extremities.  Axial elongation promotes and supports efficient breathing.",492
28,"elongation refers to the spine.  Axial elongation unloads the intervertebral discs as well as the surrounding soft tissue structure such as muscles and fascia.  Axial elongation supports an optimal pelvic alignment and shoulder organisation, therefore biomechanical efficiency of the extremities.  Axial elongation promotes and supports efficient breathing.  Axial elongation provides an optimal foundation for segmental spinal movement. o Segmental movement refers to the movement between two vertebrae. o Segmental movement involves short, relatively deep spinal muscles. o Segmental movement is safe and efficient.  Axial elongation promotes uninterrupted energy flow.  Axial elongation feels great.  Axial elo ngation is aesthetic. PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 43 / 215 SHOULDER ORGANIZATION  Stabilisation in the shoulder girdle is dynamic; the shoulder blades glide during arm movement, however the involved musculature stabilizes the bones adequately on the ribcage.  The stabilization quality of the shoulder girdle and the shoulder joint can be different.  The shoulder blades and collar bones can be looked at as an extension of the arms, or vice versa.  Adequate 3 -dimensional volume in the thorax is essential for optimal shoulder alignment and functional arm movement.  A functional c entre is key to optimal shoulder organisation, a relaxed neck and balanced head. OPTIMAL ALIGNMENT OF EXTREMITIES  A neutral alignment of the extremities preserves joint health.  Movement is mechanically efficient and ergonomic .  Physical functionality is improved and maintained.  The length- tension relationships within the muscular system are optimized.  Conscious directional changes can be made, changing the benefits and aims of an exercise.  Core stabilizing muscles respond to extremity movement on a reflex basis, hence conscious extremity movement is an integral part of core stability training. WEIGHT BEARING  Weight bearing positions are part of our archetypal motions and therefore an essential training component in Pilates.  In many weight bearing positions the core stabilization musculature works against gravity.  Weight bearing positions are important for bone health and contribute greatly to our physical functionality. MOVEMENT INTEGRATION  Movement integration is a progressive process. o Start by learning isolation (activation of the c entre) and movement integration. o Start with more 2 -dimensional exercises and progress to 3 -dimensional repertoire. o Start with exercises in closed and sudo -closed chains, and progress to open chain exercises. o Focus on just a few mechanical principles first and expand as you embody the repertoire.  Movement integration is functional. o Postural based and so called 'corrective exercises‘ often require small, highly differentiated movements from which you progressively move forward to more complex and 3 -dimensional repertoire that promotes coordinated multi -joint motion. In Contemporary Pilates these exercises are called ‘integration exercises‘. Page 44 / 215 ®Copyright Material Contemporary Pilates PILATES ESSENTIALS RELEVANT MUSCULATURE ABDOMINALS INTERNAL OBLIQUES Das Muskelbuch, K.- P. Valerius et alFunction s Unilateral: Rotation of the trunk to the same side. Lateral flexion of the trunk to the same side.",496
29,"In Contemporary Pilates these exercises are called ‘integration exercises‘. Page 44 / 215 ®Copyright Material Contemporary Pilates PILATES ESSENTIALS RELEVANT MUSCULATURE ABDOMINALS INTERNAL OBLIQUES Das Muskelbuch, K.- P. Valerius et alFunction s Unilateral: Rotation of the trunk to the same side. Lateral flexion of the trunk to the same side. Bilateral : Flexion of the lumbar and lower thoracic spine . Posterior tilt of the pelvis. Depression of the abdominal wall. Narrowing of the ribs during expiration . EXTERNAL OBLIQUES Das Muskelbuch, K.- P. Valerius et al Function s Unilateral: Rotation of the trunk to the opposite side. Lateral flexion to the same side. Bilateral : Flexion of the lumbar and lower thoracic spine. Posterior tilt of the pelvis. Depression of the abdominal wall. Narrowing of the ribs during exhalation . RECTUS ABDOMINIS Das Muskelbuch, K.- P. Valerius et alFunction s Powerful flexor of the lumbar and lower thoracic spine. Assists stability of the pelvis on the femur heads. Posterior pelvic tilt. Contributes to the regulation of expiration during speech. Unilateral: Lateral flexion of the spine. copyright protected image copyright protected image copyright protected image PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 45 / 215 MOVEMENT Basic spi nal movements and relating abdominal musculature. Taschenatlas Anatomie, Werner Platzer CROSS SECTION (at the level of the 3rd lumbar vertebrae) Topographie und Funktion des Bewegungssystems, Michael Schünke 1.: 2.: 3.: 4.: 5.: 6.: rectus sheath transversus abdominis muscle abdominal external oblique muscle Abdominal internal oblique muscle linea alba quadratus lumborum muscle vertebral bodies vertebral foramen rectus abdominis muscle superficial layer of the thoracolumbar fascia deep layer of the thoraco- lumbar fascia autochthonous back muscles psoas major muscle direction of pull of muscle fibres flexion lateral flexion Rotation cross section above the linea arcuata cross section underneath the linea arcuata copyright protected image copyright protected image copyright protected image Page 46 / 215 ®Copyright Material Contemporary Pilates QUADRATUS LUMBORUM Das Muskelbuch, K.- P. Valerius et al Function s Unilateral: Lateral flexion of the lumbar spine. Lateral tilt of the pelvis. Rotation of the spine. Bilateral: Lumbar extension. Anterior pelvic tilt. Can pull the posterior ribcage downwards. Stabilizes the lowest ribs during inhalation. ILIOPSOAS Psoas Major • Iliacus Das Muskelbuch, K. -P. Valerius et al Function s Unilateral: Flexion of the hip joint. Lateral rotation of the hip joint. Lateral flexion of the lumbar spine. Rotation of the spine. Bilateral: Extension of the lumbar spine. Possibly flexion of the lumbar spine. Stabilisation of the lumbar spine . RECTUS FEMORIS Das Muskelbuch, K.- P. Valerius et al Function s Flexion of the hip joint . Anterior pelvic tilt. Extension of the knee joint. copyright protected image copyright protected image copyright protected image PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 47 / 215 QUADRICEPS Rectus Femoris • Vastus Lateralis • Vastus Medialis • Vastus Intermedius Das Muskelbuch, K.- P. Valerius et al Function s Flexion of the hip joint . Anterior pelvic tilt. Extension of the knee joint.",492
30,"protected image copyright protected image PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 47 / 215 QUADRICEPS Rectus Femoris • Vastus Lateralis • Vastus Medialis • Vastus Intermedius Das Muskelbuch, K.- P. Valerius et al Function s Flexion of the hip joint . Anterior pelvic tilt. Extension of the knee joint. Slight medial and lateral rotation of the bent knee. Stabilisation of the knee. GLUTEUS MAXIMUS Das Muskelbuch, K.- P. Valerius et al Function s Extension of the hip joint . Lateral rotation of the hip joint. Posterior pelvic tilt. Contributes to abduction. HAMSTRINGS Biceps Femoris • Semimembranosus • Semitendinosus Das Muskelbuch, K.- P. Valerius et al Function s Extension of the hip joint . Posterior pelvic tilt. Lateral rotation of the hip. Flexion of the knee. Slight medial and lateral rotation of the bent knee. Stabilisation of the knee. copyright protected image copyright protected image copyright protected image Page 48 / 215 ®Copyright Material Contemporary Pilates GLUTEUS MEDIUS Das Muskelbuch, K.- P. Valerius et al Function s Abduction of the hip joint. Medial rotation of the hip joint. Lateral rotation of the hip joint during abduction. Lateral stability of the hip joint. TENSOR FASCIA LATAE Das Muskelbuch, K.- P. Valerius et al Function s Abduction of the hip joint. Flexion of the hip joint. Medial rotation of the hip joint. ADDUCTORS Adductor longus • Adductor brevis • Adductor m agnus Function s Adduction of the hip joint. Mainly lateral rotation of the hip . Adductor longus and b revis: Flexion of the hip joint. Adductor magnus: Extension of the hip joint. Das Muskelbuch, K.- P. Valerius et al copyright protected image copyright protected image copyright protected image PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 49 / 215 PELVIC & SPINE POSITIONS NEUTRAL LUMBAR -PELVIC POSITION Pilates exercises often require a neutral alignment of the pelvis and the lumbar spine. DEFINITION OF A NEUTRAL PELVIC POSITION Ultimate Pilates, Dreas Reyneke DEFINITION OF A NEUTRAL SPINE POSITION  The natural cur ves of the spine are aligned and maintained.  The spinal curves are balanced in relation to each other. o The weight distribution is opt imally balanced . o There is minimal stress on the spine and surrounding tissues. o There is minimal neuromuscular activity.  Optimal physical functionality is provided. Importance of a Neutral Lumbar-P elvic Position, resp. Neutral Spine Position Importance of Spinal Movement 3-Dimensonal spinal movement in general is extremely important and in relation to training as important as the recognition and dynamic stabilisation of a neutral spinal alignment. It’s essential to move the spine in all three plane s to maintain its natural mobility, to strengthen, stretch and relax the surrounding musculature, and to contribute to the nourishment of the intervertebral discs.",455
31,"relation to training as important as the recognition and dynamic stabilisation of a neutral spinal alignment. It’s essential to move the spine in all three plane s to maintain its natural mobility, to strengthen, stretch and relax the surrounding musculature, and to contribute to the nourishment of the intervertebral discs. copyright protected image Page 50 / 215 ®Copyright Material Contemporary Pilates LUMBAR- PEVIC POSITIONS IN SUPINE Anterior Pelvic Tilt Neutral Pelvis Posterior Pelvic Tilt Hyperextended L umbar Spine Neutral L umbar Spine Flexed Lumbar Spine HYPEREXTENDED POSITION The pelvis is tilted anterior and the lumbar spine is hyperextended.  This position can be a habitual pattern.  The hip flexors and lumbar extensors might be tight or hyperactive.  The impacting force might be greater than the available strength; decrease the load.  The centre and if need be the oblique abdominals need to be engaged more . Superbody mit Pilates, Christine Kuhnert NEUTRAL POSITION The pelvis and lumbar spine are aligned and maintained in a neutral position .  The centre is engaged to maintain the position.  Global activity is to be minimized .  The muscular activity is as much as necessary and as little as possible . Superbody mit Pilates, Christine Kuhnert FLEXED/FLATTENED POSITION The pelvis is tilted posterior and the lumbar spine is flexed, which looks flattened.  This position can be a habitual pattern.  The global abdominal muscles can be overactive.  Some of the hip extensors might be gripping.  If the pelvis is tilted posterior during movement the impacting load could be great er than the available strength in the c entre; decrease the load. A strong posterior pelvic tilt and co -contraction of global abdominal muscles and hip extensors during core stability exercises compensates, creates and/or manifests an imbalance that long -term greatly decreases physical functionality . Superbody mit Pilates, Christine Kuhnert copyright protected image copyright protected image copyright protected image PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 51 / 215 Through increased abdominal engagement the lower front ribcage closes softly, which elongates the lumbar spine upwards. Through increased engage ment of pelvic floor and the lower portions of the abdominals, the lumbar spine is elongated downwards. NEUTRAL & ELONGATE D LUMBAR POSITION ELONGATED LUMBAR POSITION Gesunder Rücken, John Tanner NEUTRAL POSITION • ELONGATED LUMBAR POSITION • SEGMENTAL MOVEMENT NEUTRAL POSITION Generally speaking in Pilates Essentials we are aiming at a neutral lumbar position when we work on core stability, therefore minimal effort and global activity. Characteristics of a Neutral Lumbar Position Pelvic Position Lumbar Position Aim Muscular Focus Core Stability Core Strength Neutral Neutral Lumbar -pelvic stability Pelvic floor Transversus abdominis Multifidi Closed chain Possibly sudo - closed chain Not applicable ELONGATED LUMBAR POSITION The increased activity of the internal and external Obliques increases the intraabdominal pressure and through even traction elongates the natural lumbar lordosis upwards and downwards.",480
32,"Stability Core Strength Neutral Neutral Lumbar -pelvic stability Pelvic floor Transversus abdominis Multifidi Closed chain Possibly sudo - closed chain Not applicable ELONGATED LUMBAR POSITION The increased activity of the internal and external Obliques increases the intraabdominal pressure and through even traction elongates the natural lumbar lordosis upwards and downwards. Generally speaking in Pilates Essentials we are working with an elongated lumbar spine when doing flexion exercises in supine, spine extensions with extremity movement and core stab ility exercises in which greater load is placed on the lumbar spi ne, for example in a Table Top p osition. Through the involvement of the oblique adominals and Quadratus lumborum during lateral flexion and rotation exerci ses, the lumbar spine is naturally slightly elongated, therefore won’t be our focus during the teacher training. Characteristics of an Elongated Lum bar-Pelvic Position Pelvic Position Lumbar Position Aim Muscular Focus Core Stability Core Strength Neutral Elongated (Natural lumbar extension is lengthened up and down) Increased lumbar -pelvic stability Centre Internal and external Obliques Quadratus lumborum Sudo-closed chain Open chain Flexion Extension Lateral flexion Rotation The intraabdominal pressure is increased through stronger engage ment of pelvic floor and abdominals. copyright protected image Page 52 / 215 ®Copyright Material Contemporary Pilates SEGMENTAL SPINAL MOVEMENT During segmental movement the spine is moved vertebrae by vertebrae. PELVIC CURL is an excellent example of segmental spinal movement: to initiate the movement the pelvis is tilted posterior, the spine then flexes one segment at a time peeling the spine off the mat. Once the spine is in the Bridging position the movement pattern is reversed by imprinting one vertebrae at a time into the mat to finally establish a neutral alignment again. Characteristics of S egmental Spinal Movement Pelvic Po sition Spine Aim Muscular Focus Core Stability Core Strength Will vary during the exercise Spinal segments are individually moved Mobilisation of the spine Strengthening and releasing of the involved musculature Multifidi Not applicable Flexion Extension Rotation Lateral flexion Muscles involved Pelvic floor Transversus abdominis Internal and external Obliques Rectus abdominis Quadratus lumborum Erector spinae EXAMPLES Name five Pilates Essentials exercises and/or exercise variations in which the lumbar spine is in a neutral and five in which it is in an elongated position. Add five exercises that primarily focus on segmental spinal movement. Neutral Lumbar position Elongated Lumbar Position Segmental Spinal Movement Define the term ‘Neutral lumbar Position’ in your own words Define the term ‘Elongated lumbar Position’ in your own words PILATES ESSENTIALS www.art -of-motion.com ®Copyright Material Page 53 / 215 FORWARD FLEXION IN SUPINE In supine exercises in which we flex the thoracic spine, for example in CURL UP, axial elongation, a neutral pelvic alignment, elongated lumbar position and optimal s houlder organisation is the key to Pilates -success. KEY INSTRUCTIONS Gaze of Eyes At the b eginning the gaze is directed to the space just above the knees and then gradually lowers towards the thighs during the forward flexion.",490
33,"elongation, a neutral pelvic alignment, elongated lumbar position and optimal s houlder organisation is the key to Pilates -success. KEY INSTRUCTIONS Gaze of Eyes At the b eginning the gaze is directed to the space just above the knees and then gradually lowers towards the thighs during the forward flexion. Hand Position The thumbs are close to the edge of the scull, the hands are relaxed behind the back of the head. Chest & Arm Position The chest is open and relaxed, the elbows are open and seen out of the corners of the eyes. Neck & Shoulders The neck is long and the shoulders broad. The collar bones are open. The tip s of the shoulder blades lightly to uch the floor or are just off the floor. Lumbar Alignment The lower back is elongated, lengthening equally up and down. Pelvic Alignment The pelvis is in a neutral position; the bony tips of the pelvis (ASIS) and the pub ic bone are on one level. Centre The centre is strongly engaged. The pelvic floor draws in and up. The Transversus abdominis flattens the belly wall, broadening and pulling the Rectus abdominis back towards the spine. Leg Alignment The legs are parallel and hip distance apart with the knees pointing up. Foot Position The weight is ev enly distributed between both; T ripods are maintained. Breath The breath initiates the movement and flows continuously. The exhalation promotes a strong c entre and activation of the abdominal muscles. The inhalation expands and widens the back of the ribcage. INITIALIZATION Forward flexion exercises are initiated through the breath and the c entre like all other Pilates exercises. Only when the core muscles are engaged are the global muscles moving the spine. Important Note : When the abdominal wall is pushed out the pelvic floor muscles and Transversus abdominis are not adequately working and/or th e load is greater than the existing strength in these muscles. Page 54 / 215 ®Copyright Material Contemporary Pilates PRINCIPLES OF CORE STABILIZATION TRAINING The value and benefits of differentiated activation of core stabilizing muscles and subsequent movement integration are thoroughly researched and documented. On e question that keeps arising is how much muscle activation is required for adequate core stabilization.  The activation of the pelvic floor muscles and Transversus abdominis in synergy with the Multifidi should be adequate for core stabilization without strong load. o This relates to exercises in a neutral lumbar position, where minimal load is placed on the spine.  The activation of internal and external Obliques, as well as Quadratus lumborum is adequate during more complex movement and exercises dealing with greater internal and external loads. o This relates to exercises in an elongated lumbar position, where greater loads are placed on the spine. The long-term goal is to retrain and/or improve the reflective activation of the l ocal muscles, in other words to facilitate adequate response s of the core muscles to internal and external influences.",495
